id_viatura,matricula,marca,modelo,tipo_automovel,num_lugares,ano_viatura,combustivel,quilometragem,preco_aquisicao,data_entrada_stock,preco_venda,data_venda,stand
V000716,67-NQ-37,Nissan,Leaf,Elétrico,5,2018,100% Elétrico,68000,9700,2023-06-25,10400,2023-10-18,Porto
V000717,78-WZ-30,Volkswagen,Golf,Hatchback,5,2017,Híbrido a Gasolina,96000,8400,2023-06-03,9400,2023-09-30,Porto
V000718,50-AE-68,Citroën,C3,Citadino,5,2017,Gasóleo,100000,4900,2023-06-19,5400,2023-08-07,Porto
V000719,26-UO-91,Peugeot,208,Citadino,5,2019,Gasóleo,52000,9400,2023-06-26,,,Porto
V000720,96-SA-57,Volkswagen,Tiguan,SUV,5,2017,Gasóleo,91000,11300,2023-06-07,13300,2023-08-11,Porto
V000721,52-DF-68,Mercedes,GLA,SUV,5,2022,Gasóleo,29000,24000,2023-06-17,26900,2023-10-16,Porto
V000722,22-CZ-23,Nissan,Qashqai,SUV,5,2017,Gasóleo,110000,9900,2023-06-18,11300,2023-09-10,Porto
V000723,63-GH-68,Mercedes,GLA,SUV,5,2019,Gasóleo,68000,15200,2023-06-04,17300,2023-06-24,Porto
V000724,60-AL-38,Volkswagen,Tiguan,SUV,5,2018,Híbrido a Gasolina,93000,12600,2023-06-04,,,Porto
V000725,76-XT-50,Volkswagen,Golf,Hatchback,5,2017,Híbrido a Gasolina,72000,8500,2023-06-10,9900,2023-09-25,Porto
V000726,83-NE-91,Kia,Niro,SUV,5,2018,Híbrido a Gasolina,69000,12700,2023-06-08,,,Porto
